CustomerID,Recency,Frequency,Monetary,TicketMedio,ProdutosDistintos,TempoCliente,ProbabilidadeRecompra,Propensao
18240.0,15,1,422.58,422.58,6,15,0.17367199214526124,Baixa
12785.0,333,1,311.95,311.95,14,333,0.17287381925408282,Baixa
18218.0,180,2,641.92,320.96000000000004,17,251,0.1725755927570117,Baixa
13936.0,149,1,376.58,376.58,26,149,0.1724575704690145,Baixa
17620.0,29,1,81.44,81.44,4,29,0.17213318738049785,Baixa
17334.0,271,2,307.02000000000004,153.51000000000002,11,278,0.17208093438238178,Baixa
15661.0,286,2,309.8,154.89999999999998,4,308,0.17102580857849356,Baixa
16399.0,204,1,178.41,178.41,31,204,0.17065021918251438,Baixa
15935.0,208,2,416.86,208.43,12,211,0.16692029698280375,Baixa
17094.0,291,1,302.0,302.0,14,291,0.16391522818305515,Baixa
15695.0,236,2,409.98,204.99,22,236,0.16142883991786344,Baixa
15087.0,251,1,306.94,306.94,15,251,0.1608822739895959,Baixa
13135.0,166,1,3096.0,3096.0,1,166,0.16011675299345052,Baixa
12414.0,186,3,562.4100000000001,187.47000000000003,16,279,0.15791641598525316,Baixa
13485.0,202,1,454.24,454.24,23,202,0.15736445868710794,Baixa
16834.0,197,1,413.46,413.46,24,197,0.1564556742153584,Baixa
14762.0,233,1,300.52,300.52,21,233,0.15600801744825105,Baixa
16660.0,180,2,384.36,192.18,5,289,0.15514088959269887,Baixa
12917.0,97,1,594.0,594.0,2,97,0.15094659179029637,Baixa
14616.0,212,3,406.08000000000004,135.36,2,287,0.15043937541876198,Baixa
17362.0,208,2,312.23,156.115,30,279,0.1496311345650309,Baixa
16193.0,206,1,314.45,314.45,19,206,0.1465609485279917,Baixa
14935.0,266,1,1784.71,1784.71,10,266,0.1445461810605167,Baixa
15213.0,288,2,328.35,164.17499999999998,22,299,0.1387917838860717,Baixa
13166.0,252,1,417.2,417.2,39,252,0.13861368735582905,Baixa
16084.0,268,1,436.18,436.18,38,268,0.13839572713353832,Baixa
16063.0,229,1,335.32,335.32,23,229,0.1360591658105998,Baixa
17443.0,189,1,534.24,534.24,1,189,0.1347858359380468,Baixa
16552.0,212,2,379.73,189.865,17,343,0.12753255582097642,Baixa
14747.0,218,1,328.2,328.2,18,218,0.12593062703501798,Baixa
15803.0,20,1,415.82000000000005,415.82000000000005,8,20,0.125652892317619,Baixa
14270.0,301,1,492.65000000000003,492.65000000000003,29,301,0.12476807543219581,Baixa
17862.0,293,1,330.9,330.9,11,293,0.12090138832037385,Baixa
18233.0,295,1,440.0,440.0,1,295,0.1181881843152904,Baixa
16560.0,327,1,332.18,332.18,20,327,0.11712266813960194,Baixa
16850.0,303,1,332.41,332.41,19,303,0.11622133395715493,Baixa
15655.0,212,1,560.6700000000001,560.6700000000001,34,212,0.1146972498423284,Baixa
13740.0,210,1,350.75,350.75,23,210,0.1107455100261612,Baixa
13239.0,231,1,329.56,329.56,21,231,0.10902574151218794,Baixa
12591.0,286,1,452.84999999999997,452.84999999999997,26,286,0.10268834750541486,Baixa
12639.0,208,1,486.1,486.1,22,208,0.10199354931039827,Baixa
13396.0,288,1,387.27000000000004,387.27000000000004,15,288,0.10055464830299596,Baixa
16947.0,205,1,406.48,406.48,21,205,0.10013285941165077,Baixa
14886.0,222,1,364.8,364.8,18,222,0.09682616940174034,Baixa
13358.0,238,1,439.03000000000003,439.03000000000003,29,238,0.08884716110522424,Baixa
17438.0,223,1,388.45000000000005,388.45000000000005,17,223,0.08227969329347558,Baixa
14912.0,216,1,482.79,482.79,14,216,0.08092448602745936,Baixa
16212.0,252,1,498.15000000000003,498.15000000000003,30,252,0.08062795790006813,Baixa
12866.0,252,1,559.12,559.12,26,252,0.07482848106683525,Baixa
12373.0,280,1,364.6,364.6,14,280,0.07257731802559157,Baixa
18250.0,279,1,349.27,349.27,21,279,0.06661166058719918,Baixa
15951.0,255,1,375.17,375.17,22,255,0.060905202975739585,Baixa
15090.0,277,1,381.32,381.32,23,277,0.060309368601325096,Baixa
